time,open,high,low,close,tick_volume,spread,real_volume,true_range,is_over,EMA20
2024-07-16 10:35:00,1.09,1.0902,1.08994,1.09007,241,5,0,0.0003223310384337818,False,1.0895953156604492
2024-07-16 10:40:00,1.09006,1.09013,1.08985,1.0899,224,5,0,0.0003193073928313729,False,1.0896243332165987
2024-07-16 10:45:00,1.08988,1.08993,1.0894,1.08971,361,5,0,0.00033435686477199924,False,1.0896324919578755
2024-07-16 10:50:00,1.08973,1.08987,1.08964,1.08977,258,5,0,0.00032690280300256733,False,1.089645587961888
2024-07-16 10:55:00,1.08978,1.09012,1.08977,1.08997,229,5,0,0.0003285526027881034,False,1.0896764843464717
2024-07-16 11:00:00,1.08999,1.09035,1.08955,1.09011,586,5,0,0.00036222741687466116,False,1.0897177715515711
2024-07-16 11:05:00,1.09012,1.0903,1.08995,1.09021,361,5,0,0.0003613540299550477,False,1.0897646504514233
2024-07-16 11:10:00,1.09022,1.0903100000000001,1.08991,1.08995,286,5,0,0.0003641144563868427,False,1.0897823027893836
2024-07-16 11:15:00,1.08996,1.09007,1.08976,1.08993,373,5,0,0.0003602491380734991,False,1.0897963691903951
2024-07-16 11:20:00,1.08994,1.09024,1.08987,1.09022,261,5,0,0.00036094562821112087,False,1.0898367149817874
2024-07-16 11:25:00,1.09022,1.09025,1.08996,1.09,262,5,0,0.0003558780833388909,False,1.0898522659359031
2024-07-16 11:30:00,1.08999,1.09002,1.0895,1.08961,295,5,0,0.0003676010773861184,False,1.0898291929896262
2024-07-16 11:35:00,1.0896,1.08967,1.0894,1.08946,293,5,0,0.000360629571858538,False,1.0897940317525183
2024-07-16 11:40:00,1.08946,1.08957,1.08931,1.08956,235,6,0,0.0003534417452972087,False,1.089771743014183
2024-07-16 11:45:00,1.08956,1.08977,1.08946,1.08971,269,5,0,0.00035033876349025166,False,1.0897658627271178
2024-07-16 11:50:00,1.0897000000000001,1.08998,1.08968,1.0899,379,5,0,0.00034674313752665987,False,1.0897786377054879
2024-07-16 11:55:00,1.08991,1.08995,1.08971,1.08974,387,5,0,0.0003391186277033283,False,1.0897749579240128
2024-07-16 12:00:00,1.08975,1.08998,1.08962,1.08997,367,5,0,0.00034061015429594167,False,1.0897935333598212
2024-07-16 12:05:00,1.08997,1.09003,1.08976,1.08983,378,5,0,0.00033556657184623104,False,1.0897970063731715
2024-07-16 12:10:00,1.08984,1.08998,1.08984,1.08996,279,5,0,0.0003223118167143483,False,1.0898125295757266
2024-07-16 12:15:00,1.08996,1.09025,1.08994,1.0902,207,5,0,0.0003214324012347543,False,1.0898494315208958
2024-07-16 12:20:00,1.09021,1.09024,1.09004,1.09012,271,5,0,0.000312758658289429,False,1.0898751999474774
2024-07-16 12:25:00,1.0901,1.09016,1.08996,1.09001,295,5,0,0.0003047044684116111,False,1.0898880380477176
2024-07-16 12:30:00,1.09,1.09011,1.08999,1.09005,238,5,0,0.0002915112920964887,False,1.0899034629955542
2024-07-16 12:35:00,1.09003,1.09004,1.08993,1.08996,207,5,0,0.0002792604855181608,False,1.089908847472168
2024-07-16 12:40:00,1.08999,1.09003,1.0898,1.08996,273,5,0,0.00027574187940971733,False,1.0899137191414854
2024-07-16 12:45:00,1.08996,1.08997,1.08979,1.08991,325,5,0,0.0002689031737375996,False,1.0899133649375343
2024-07-16 12:50:00,1.08992,1.08995,1.08956,1.0896,235,5,0,0.0002775529470420489,False,1.089883520657769
2024-07-16 12:55:00,1.0896,1.08991,1.08954,1.08987,299,5,0,0.00028415630796761553,False,1.0898822329760767
2024-07-16 13:00:00,1.08987,1.09,1.08983,1.08995,309,5,0,0.00027600228596992896,False,1.089888686978355
2024-07-16 13:05:00,1.08997,1.08998,1.08982,1.08983,193,5,0,0.0002677164084006439,False,1.0898830977423213
2024-07-16 13:10:00,1.08984,1.08986,1.0896,1.0896,214,5,0,0.00026716523637203716,False,1.0898561360525765
2024-07-16 13:15:00,1.0896,1.08973,1.0895299999999999,1.08961,183,5,0,0.0002623677194883345,False,1.0898326945237597
2024-07-16 13:20:00,1.0896,1.08979,1.08958,1.08973,165,5,0,0.0002586271680963137,False,1.0898229140929254
2024-07-16 13:25:00,1.08973,1.08983,1.0895299999999999,1.08956,209,5,0,0.00026158237037516197,False,1.089797874655504
2024-07-16 13:30:00,1.08956,1.08966,1.08941,1.08945,227,5,0,0.0002607550582055135,False,1.089764743735932
2024-07-16 13:35:00,1.08945,1.08969,1.08945,1.08955,210,5,0,0.0002592725540479781,False,1.0897442919515572
2024-07-16 13:40:00,1.08949,1.08969,1.08936,1.08946,204,5,0,0.0002643245144731183,False,1.0897172165275995
2024-07-16 13:45:00,1.08949,1.09012,1.08948,1.09009,312,5,0,0.0002925870491536015,True,1.089752719715447
2024-07-16 13:50:00,1.09009,1.09032,1.08993,1.09006,365,5,0,0.0002995451170711936,False,1.089781984504452
2024-07-16 13:55:00,1.09007,1.09026,1.08991,1.09012,570,5,0,0.0003031490372803992,False,1.089814176456409
2024-07-16 14:00:00,1.09017,1.09037,1.09004,1.09017,423,5,0,0.0003050669631889538,False,1.0898480644129416
2024-07-16 14:05:00,1.09016,1.09024,1.0901,1.0901399999999999,191,5,0,0.0002932764658183163,False,1.0898758678021851
2024-07-16 14:10:00,1.09016,1.0902,1.09,1.09001,159,5,0,0.00028661386111700644,False,1.0898886422972152
2024-07-16 14:15:00,1.09002,1.09027,1.08999,1.09017,250,5,0,0.00028614144246579584,False,1.0899154382689091
2024-07-16 14:20:00,1.09017,1.09049,1.09017,1.09033,349,5,0,0.00028855991086108727,False,1.0899549203385368
2024-07-16 14:25:00,1.0903100000000001,1.09038,1.09004,1.09004,278,5,0,0.0002922342029424387,False,1.089963023163438
2024-07-16 14:30:00,1.09004,1.09004,1.08825,1.0891,1700,11,0,0.000399217474160833,True,1.089880830481206
2024-07-16 14:35:00,1.08911,1.08911,1.08825,1.08838,1278,5,0,0.00043213051172077944,True,1.0897378942449005
2024-07-16 14:40:00,1.08838,1.08868,1.08806,1.0883099999999999,1102,5,0,0.0004455497608835856,False,1.0896019043168148
2024-07-16 14:45:00,1.0883,1.08838,1.08784,1.08784,786,5,0,0.00045229620653475694,False,1.0894341039056896
2024-07-16 14:50:00,1.08786,1.08791,1.08756,1.08766,730,5,0,0.0004449893346394065,False,1.0892651416289572
2024-07-16 14:55:00,1.08768,1.08812,1.08749,1.08802,605,5,0,0.00045820438216515665,False,1.0891465567119136
2024-07-16 15:00:00,1.08802,1.08806,1.08763,1.08766,716,5,0,0.00045618978343906906,False,1.0890049798822075
2024-07-16 15:05:00,1.08766,1.08766,1.08721,1.0872600000000001,613,5,0,0.0004557476560505685,False,1.0888387913219972
2024-07-16 15:10:00,1.0872600000000001,1.08737,1.08709,1.08718,606,5,0,0.0004431942520469606,False,1.0886808111960926
2024-07-16 15:15:00,1.08717,1.08724,1.08709,1.08719,373,5,0,0.00042225180547218445,False,1.0885388291774172
2024-07-16 15:20:00,1.0872,1.0876,1.08717,1.08748,425,5,0,0.000422805247938452,False,1.0884379883033772
2024-07-16 15:25:00,1.08748,1.08794,1.08739,1.08775,442,5,0,0.00043189058737140747,False,1.0883724656078175
2024-07-16 15:30:00,1.08774,1.08795,1.08759,1.08762,529,5,0,0.0004267555454163009,False,1.0883008022165968
2024-07-16 15:35:00,1.08766,1.08795,1.08743,1.08794,621,5,0,0.00043341586360085623,False,1.0882664401007305
2024-07-16 15:40:00,1.08794,1.0882,1.08784,1.08794,429,5,0,0.00042817187334366207,False,1.0882353505673275
2024-07-16 15:45:00,1.08794,1.08821,1.08774,1.08802,497,5,0,0.0004311595966762556,False,1.0882148409894867
2024-07-16 15:50:00,1.08803,1.08825,1.08799,1.08819,367,5,0,0.000418933911199375,False,1.088212475180964
2024-07-16 15:55:00,1.08819,1.08828,1.08798,1.08826,265,5,0,0.0004104386318279887,False,1.0882170013542056
2024-07-16 16:00:00,1.08826,1.08844,1.08811,1.08824,313,5,0,0.0004046930152688583,False,1.0882191917014241
2024-07-16 16:05:00,1.08825,1.08826,1.08779,1.0878,490,5,0,0.00040935779989250917,False,1.0881792686822407
2024-07-16 16:10:00,1.08781,1.08805,1.08768,1.0878,510,5,0,0.0004065465284716143,False,1.0881431478553605
2024-07-16 16:15:00,1.08782,1.08805,1.08777,1.088,391,5,0,0.000397507490723646,False,1.0881295147262786
2024-07-16 16:20:00,1.088,1.08823,1.08794,1.08807,317,5,0,0.00038982838424339437,False,1.0881238466571093
2024-07-16 16:25:00,1.08806,1.08806,1.08757,1.08772,360,5,0,0.00039769778536887814,False,1.0880853850707177
2024-07-16 16:30:00,1.08767,1.08808,1.08761,1.08764,437,5,0,0.000402862229271099,False,1.0880429674449352
2024-07-16 16:35:00,1.08766,1.08781,1.08757,1.08757,312,5,0,0.0003912292128945932,False,1.08799792292637
2024-07-16 16:40:00,1.08758,1.08764,1.08733,1.08756,357,5,0,0.00038542712625926745,False,1.0879562159810015
2024-07-16 16:45:00,1.08755,1.08755,1.0872600000000001,1.08747,327,5,0,0.00037932518866931744,False,1.0879099096970966
2024-07-16 16:50:00,1.08746,1.08786,1.0874,1.08766,426,5,0,0.0003850876751929467,False,1.0878861087735634
2024-07-16 16:55:00,1.08766,1.08788,1.08766,1.08779,387,5,0,0.00037329569839344247,False,1.0878769555570336
2024-07-16 17:00:00,1.0878,1.08808,1.08776,1.08808,415,5,0,0.000369488862793902,False,1.0878962931230303
2024-07-16 17:05:00,1.08807,1.08813,1.0878700000000001,1.088,360,5,0,0.0003616682297371895,False,1.087906169968456
2024-07-16 17:10:00,1.088,1.08818,1.08793,1.08807,316,5,0,0.0003536919276130946,False,1.087921772828603
2024-07-16 17:15:00,1.08806,1.08813,1.08795,1.088,293,5,0,0.00034128536135502135,False,1.0879292230354027
2024-07-16 17:20:00,1.08802,1.08821,1.08799,1.08821,304,5,0,0.0003326221212582261,False,1.0879559636986977
2024-07-16 17:25:00,1.0882,1.08827,1.08807,1.08818,257,5,0,0.0003231491125969227,False,1.0879773004892979
2024-07-16 17:30:00,1.08816,1.08822,1.08792,1.08821,305,5,0,0.000321495604554283,False,1.08799946234746
2024-07-16 17:35:00,1.08821,1.08845,1.08808,1.08844,258,5,0,0.00032496020422897575,False,1.0880414183143687
2024-07-16 17:40:00,1.08844,1.08854,1.08825,1.08838,244,5,0,0.00032246304678405774,False,1.0880736641891906
2024-07-16 17:45:00,1.08841,1.08855,1.08838,1.0884800000000001,245,5,0,0.0003115728291566253,False,1.088112362837839
2024-07-16 17:50:00,1.0885,1.08854,1.08838,1.08843,273,5,0,0.00030074619850259203,False,1.08814261399614
2024-07-16 17:55:00,1.08841,1.08854,1.0883099999999999,1.08841,348,5,0,0.0002956928986095622,False,1.088168079329841
2024-07-16 18:00:00,1.08841,1.08858,1.08838,1.08841,248,5,0,0.0002888576915660363,False,1.0881911193936655
2024-07-16 18:05:00,1.08844,1.08847,1.08809,1.08815,230,5,0,0.00029536785645418,False,1.0881872032609357
2024-07-16 18:10:00,1.08814,1.0884800000000001,1.08814,1.08844,267,5,0,0.00029855586670745336,False,1.0882112791408465
2024-07-16 18:15:00,1.08841,1.08844,1.08817,1.08832,237,5,0,0.00029651616194263474,False,1.0882216335083847
2024-07-16 18:20:00,1.08834,1.08847,1.08824,1.08837,226,5,0,0.0002917650075181574,False,1.0882357636504434
2024-07-16 18:25:00,1.08829,1.08835,1.08813,1.08817,187,5,0,0.00028806750698114747,False,1.0882295004456393
2024-07-16 18:30:00,1.08818,1.08823,1.08804,1.08818,215,5,0,0.0002810626850539323,False,1.0882247861174832
2024-07-16 18:35:00,1.08821,1.08845,1.08817,1.08843,180,5,0,0.0002809867789786397,False,1.0882443302967706
2024-07-16 18:40:00,1.08844,1.08849,1.08825,1.0883099999999999,251,5,0,0.0002780591519087382,False,1.088250584554221
2024-07-16 18:45:00,1.08834,1.08852,1.08833,1.0885,231,5,0,0.00027319778391526,False,1.0882743384062
2024-07-16 18:50:00,1.08851,1.08873,1.0884,1.08868,175,5,0,0.00027725508506416585,False,1.0883129728437047
2024-07-16 18:55:00,1.08868,1.08885,1.08868,1.08884,175,5,0,0.0002695940075595828,False,1.088363165906209
2024-07-16 19:00:00,1.08883,1.08893,1.08871,1.0889199999999999,173,5,0,0.000266051578448176,False,1.0884161977246654
2024-07-16 19:05:00,1.08893,1.08898,1.08874,1.08894,204,5,0,0.00026419075141616467,False,1.0884660836556497
2024-07-16 19:10:00,1.0889199999999999,1.08896,1.08881,1.08893,184,5,0,0.0002560342691721438,False,1.0885102661646355
2024-07-16 19:15:00,1.08894,1.08894,1.08876,1.08888,142,5,0,0.000250603249945567,False,1.0885454789108606
2024-07-16 19:20:00,1.08887,1.08898,1.08887,1.08895,143,5,0,0.0002405601606637447,False,1.088584004728874
2024-07-16 19:25:00,1.08894,1.089,1.08882,1.08885,140,5,0,0.00023623443490205357,False,1.0886093376118384
2024-07-16 19:30:00,1.08884,1.08906,1.08876,1.08902,197,5,0,0.0002407891181233331,False,1.0886484483154728
2024-07-16 19:35:00,1.08902,1.08904,1.08882,1.08902,161,5,0,0.00023930418111453138,False,1.0886838341901897
2024-07-16 19:40:00,1.08902,1.08913,1.08889,1.08912,142,5,0,0.0002393538824634947,False,1.0887253737911238
2024-07-16 19:45:00,1.08912,1.08919,1.08902,1.08917,109,5,0,0.00023440003371610248,False,1.08876771914435
2024-07-16 19:50:00,1.08918,1.08919,1.08902,1.0890900000000001,136,5,0,0.0002298000313078097,False,1.088798412559174
2024-07-16 19:55:00,1.0890900000000001,1.08915,1.08898,1.08915,161,5,0,0.0002255286005001093,False,1.088831897077348
2024-07-16 20:00:00,1.08914,1.08918,1.089,1.08906,139,5,0,0.00022227655760724928,False,1.0888536211652196
2024-07-16 20:05:00,1.08905,1.0890900000000001,1.08899,1.08905,124,5,0,0.00021354251777817512,False,1.0888723239113893
2024-07-16 20:10:00,1.08904,1.08921,1.08902,1.0890900000000001,110,6,0,0.00021186090936544207,False,1.0888930549674476
2024-07-16 20:15:00,1.0891,1.08912,1.08899,1.08901,124,5,0,0.00020601370155363803,False,1.0889041925895955
2024-07-16 20:20:00,1.08899,1.08927,1.08899,1.08926,127,6,0,0.00021129843715695374,False,1.088938079009634
2024-07-16 20:25:00,1.08925,1.08928,1.08919,1.08922,90,5,0,0.00020263426307430871,False,1.088964928627764
2024-07-16 20:30:00,1.08923,1.08936,1.08913,1.08933,131,6,0,0.00020458895856901343,False,1.0889996973298819
2024-07-16 20:35:00,1.08937,1.08955,1.08936,1.08954,179,5,0,0.0002056897472426631,False,1.0890511547270358
2024-07-16 20:40:00,1.08955,1.08968,1.0895299999999999,1.08966,102,5,0,0.0002017119081539082,False,1.0891091399911277
2024-07-16 20:45:00,1.08966,1.08967,1.08958,1.08962,114,5,0,0.00019373248614290928,False,1.089157793325306
2024-07-16 20:50:00,1.08962,1.08963,1.08949,1.08962,94,5,0,0.00018989445141841783,False,1.0892018130086103
2024-07-16 20:55:00,1.08961,1.0897000000000001,1.08952,1.0895299999999999,217,5,0,0.00018918770488853578,False,1.0892330689125522
2024-07-16 21:00:00,1.08952,1.08967,1.08947,1.08956,195,5,0,0.00018996001168221024,False,1.089264205206595
2024-07-16 21:05:00,1.08957,1.08963,1.08954,1.08962,111,6,0,0.00018282001084777706,False,1.0892980904250145
2024-07-16 21:10:00,1.08961,1.08964,1.08948,1.08963,120,5,0,0.0001811900100729314,False,1.0893297008607274
2024-07-16 21:15:00,1.08965,1.08969,1.08958,1.08968,103,5,0,0.0001761050093534402,False,1.0893630626835153
2024-07-16 21:20:00,1.08967,1.08969,1.08962,1.08966,122,5,0,0.0001685260801139098,False,1.0893913424279424
2024-07-16 21:25:00,1.08967,1.08978,1.08965,1.08973,157,5,0,0.0001657742172486279,False,1.089423595530043
2024-07-16 21:30:00,1.08972,1.08986,1.08962,1.08983,175,5,0,0.0001710760588737272,False,1.089462300717658
2024-07-16 21:35:00,1.08983,1.08992,1.08976,1.0899,90,5,0,0.0001702849118113137,False,1.0895039863635954
2024-07-16 21:40:00,1.08991,1.08991,1.08985,1.0899,209,5,0,0.00016240741811050191,False,1.089541701948015
2024-07-16 21:45:00,1.0899,1.09005,1.08987,1.09002,130,6,0,0.00016366403110261386,False,1.0895872541434422
2024-07-16 21:50:00,1.09002,1.09022,1.09002,1.09009,167,5,0,0.00016625945745242558,False,1.0896351347012097
2024-07-16 21:55:00,1.0901,1.09023,1.09008,1.0901399999999999,261,6,0,0.00016509806763440196,False,1.0896832171106183
2024-07-16 22:00:00,1.09011,1.09018,1.09002,1.09017,120,6,0,0.00016473391994622596,False,1.0897295773857976
2024-07-16 22:05:00,1.09018,1.09018,1.09009,1.09017,63,5,0,0.00015939578280720434,False,1.0897715223966742
2024-07-16 22:10:00,1.09016,1.09018,1.09013,1.09016,123,5,0,0.00015158179832096714,False,1.0898085202636578
2024-07-16 22:15:00,1.09017,1.09023,1.0901399999999999,1.09016,47,5,0,0.00014718309844090848,False,1.0898419945242617
2024-07-16 22:20:00,1.09016,1.09017,1.09006,1.09007,74,5,0,0.00014452716283799033,False,1.089863709331475
2024-07-16 22:25:00,1.09007,1.09008,1.09002,1.09006,127,5,0,0.0001384895083495588,False,1.0898824036808583
2024-07-16 22:30:00,1.09005,1.09012,1.08998,1.09007,49,5,0,0.0001385974006103067,False,1.089900269996967
2024-07-16 22:35:00,1.09008,1.09012,1.08997,1.09,115,5,0,0.0001394118719952757,False,1.089909768092494
2024-07-16 22:40:00,1.09001,1.09003,1.08992,1.08997,52,5,0,0.00013731102399561703,False,1.0899155044646374
2024-07-16 22:45:00,1.08996,1.08999,1.08982,1.08996,86,6,0,0.00013964595085307323,False,1.089919742134672
2024-07-16 22:50:00,1.08991,1.08991,1.08979,1.08981,81,12,0,0.00014181409722071112,False,1.0899092905027985
2024-07-16 22:55:00,1.0898,1.08986,1.08972,1.08984,150,12,0,0.00014168451884780524,False,1.089902691407294
2024-07-16 23:00:00,1.08975,1.08983,1.08974,1.08976,25,27,0,0.00013870705321581837,False,1.0898891017494565
2024-07-16 23:05:00,1.08977,1.08984,1.08975,1.08975,143,25,0,0.00013522797798611158,False,1.089875853963794
2024-07-16 23:10:00,1.08977,1.08981,1.08976,1.08979,160,26,0,0.00012985455098709996,False,1.0898676773958136
2024-07-16 23:15:00,1.08978,1.08981,1.08976,1.08979,15,29,0,0.00012415065448801306,False,1.0898602795485934
2024-07-16 23:20:00,1.08978,1.08985,1.08978,1.08983,22,28,0,0.00012028275059601316,False,1.0898573957820608
2024-07-16 23:25:00,1.08982,1.08987,1.08982,1.08985,18,27,0,0.00011526255412486105,False,1.0898566914218646
2024-07-16 23:30:00,1.08988,1.0899,1.08985,1.08987,22,20,0,0.00011060094311594994,False,1.0898579589054964
2024-07-16 23:35:00,1.08987,1.08992,1.08982,1.08987,36,15,0,0.0001098437328933813,False,1.0898591056764015
2024-07-16 23:40:00,1.08987,1.08993,1.08986,1.08986,46,12,0,0.00010699775197242653,False,1.0898591908500777
2024-07-16 23:45:00,1.08987,1.08988,1.08979,1.08982,35,11,0,0.00010578362683153346,False,1.0898554583881654
2024-07-16 23:50:00,1.08982,1.08989,1.0898,1.08989,17,14,0,0.0001046562249149899,False,1.089858748065483
2024-07-16 23:55:00,1.08987,1.08989,1.08981,1.08982,34,15,0,0.00010289506599249634,False,1.0898550577735322
2024-07-17 00:00:00,1.08985,1.08985,1.08972,1.08978,103,8,0,0.00010483113270731542,False,1.0898479094141482
2024-07-17 00:05:00,1.08979,1.08983,1.08977,1.08979,40,7,0,0.00010162890894251939,False,1.0898423942318485
2024-07-17 00:10:00,1.0898,1.08981,1.08975,1.08979,53,9,0,9.865541544662152e-05,False,1.0898374043050059
2024-07-17 00:15:00,1.08978,1.08982,1.08978,1.08979,34,9,0,9.446574291472283e-05,False,1.0898328896092913
2024-07-17 00:20:00,1.08981,1.08983,1.08977,1.08979,43,9,0,9.2003904135112e-05,False,1.089828804884597
2024-07-17 00:25:00,1.08978,1.0899,1.08978,1.0899,64,9,0,9.400362526832686e-05,False,1.0898355853717783
2024-07-17 00:30:00,1.08989,1.08994,1.08988,1.08992,71,9,0,9.157479489201416e-05,False,1.0898436248601804
2024-07-17 00:35:00,1.08993,1.08995,1.08982,1.08984,76,9,0,9.431945239972484e-05,False,1.0898432796354014
2024-07-17 00:40:00,1.08984,1.08995,1.08984,1.08989,118,8,0,9.54394915140341e-05,False,1.0898477291939346
2024-07-17 00:45:00,1.08988,1.08999,1.08969,1.08995,262,8,0,0.00011005095640588645,False,1.0898574692707028
2024-07-17 00:50:00,1.08995,1.09,1.08993,1.08996,102,7,0,0.00010719017380546702,False,1.0898672341020643
2024-07-17 00:55:00,1.08998,1.0901399999999999,1.08998,1.09013,69,8,0,0.00011239087567649417,False,1.0898922594256772
2024-07-17 01:00:00,1.09013,1.0901399999999999,1.09003,1.09005,54,9,0,0.0001122200988424469,False,1.0899072823375175
2024-07-17 01:05:00,1.09005,1.09006,1.08996,1.09004,74,8,0,0.0001113472346394142,False,1.0899199221148967
2024-07-17 01:10:00,1.09005,1.0901,1.08998,1.09006,63,10,0,0.00011196528930803604,False,1.089933262865859
2024-07-17 01:15:00,1.09006,1.09006,1.08998,1.09003,58,8,0,0.00010968205435746776,False,1.0899424759262533
2024-07-17 01:20:00,1.09004,1.09004,1.08996,1.08996,50,8,0,0.00010756190761763849,False,1.0899441448856577
2024-07-17 01:25:00,1.08999,1.09009,1.08996,1.09006,47,8,0,0.00010916462850209027,False,1.0899551787060713
2024-07-17 01:30:00,1.09006,1.09011,1.08998,1.09002,84,8,0,0.00011065286932336694,False,1.089961352162636
2024-07-17 01:35:00,1.09003,1.09004,1.08995,1.09004,59,8,0,0.00010917766437169241,False,1.089968842432861
2024-07-17 01:40:00,1.09005,1.09012,1.08999,1.09006,96,8,0,0.00011066497405942606,False,1.0899775241059217
2024-07-17 01:45:00,1.09006,1.09011,1.09004,1.09008,70,7,0,0.00010776033305518238,False,1.0899872837148816
2024-07-17 01:50:00,1.09009,1.09023,1.09006,1.09021,97,8,0,0.00011220602355124102,False,1.0900084947896547
2024-07-17 01:55:00,1.09021,1.09022,1.09011,1.09013,75,7,0,0.00011204845044044198,False,1.0900200667144495
2024-07-17 02:00:00,1.09013,1.09023,1.08989,1.09,200,7,0,0.00012833070398041093,False,1.0900181555987878
2024-07-17 02:05:00,1.08999,1.0901399999999999,1.08992,1.09,106,7,0,0.00013487851083894493,False,1.0900164264941414
2024-07-17 02:10:00,1.09,1.09,1.08974,1.08977,160,7,0,0.00014381576006474524,True,1.089992957304223
2024-07-17 02:15:00,1.08978,1.08978,1.08961,1.08964,150,8,0,0.0001456860629172637,False,1.0899593423228684
2024-07-17 02:20:00,1.08965,1.08966,1.08952,1.08962,116,8,0,0.00014527991556603263,False,1.0899270240064047
2024-07-17 02:25:00,1.08963,1.0897000000000001,1.08962,1.08969,73,9,0,0.00014061706445417886,False,1.0899044502915092
2024-07-17 02:30:00,1.08969,1.08973,1.08962,1.08968,151,8,0,0.00013843013127888426,False,1.0898830740732701
2024-07-17 02:35:00,1.08968,1.08978,1.08964,1.08978,97,7,0,0.00013854226475896602,False,1.0898732574948633
2024-07-17 02:40:00,1.08977,1.08994,1.08972,1.08989,155,7,0,0.00014436067441903178,False,1.0898748520191621
2024-07-17 02:45:00,1.0899,1.0899,1.08974,1.08978,142,7,0,0.00014547776910339808,False,1.0898658184935277
2024-07-17 02:50:00,1.0898,1.08989,1.08973,1.08978,213,7,0,0.00014651507131029377,False,1.089857645303668
2024-07-17 02:55:00,1.08979,1.08985,1.08958,1.0897000000000001,245,7,0,0.00015533542335955796,False,1.0898426314652234
2024-07-17 03:00:00,1.08971,1.08972,1.08958,1.08968,129,7,0,0.00015424003597673446,False,1.0898271427542496
2024-07-17 03:05:00,1.08969,1.0898,1.08958,1.08962,140,7,0,0.00015893717626411837,False,1.0898074148728925
2024-07-17 03:10:00,1.08962,1.08965,1.08949,1.08957,168,8,0,0.00015901309224524834,False,1.089784803932617
2024-07-17 03:15:00,1.08958,1.08975,1.08957,1.08969,94,7,0,0.0001605121570848784,False,1.0897757749866535
2024-07-17 03:20:00,1.08969,1.08982,1.08962,1.08972,147,7,0,0.0001633327172930998,False,1.0897704630831626
2024-07-17 03:25:00,1.08973,1.08986,1.08972,1.08977,120,7,0,0.00016166609462930903,False,1.0897704189800044
2024-07-17 03:30:00,1.08976,1.08989,1.08974,1.08983,115,7,0,0.00016083280215579371,False,1.089776093362861
2024-07-17 03:35:00,1.08981,1.09001,1.08977,1.09,87,8,0,0.00016648760200180972,False,1.0897974178044934
2024-07-17 03:40:00,1.08999,1.09005,1.08989,1.09,122,7,0,0.00016602420185881888,False,1.0898167113469226
2024-07-17 03:45:00,1.08999,1.09007,1.08993,1.09005,85,7,0,0.00016416533029747673,False,1.0898389293138824
2024-07-17 03:50:00,1.09004,1.09023,1.09004,1.09018,128,7,0,0.00016601066384766655,False,1.08987141223637
2024-07-17 03:55:00,1.09016,1.09023,1.09012,1.09017,124,8,0,0.0001620099021442657,False,1.0898998491662395
2024-07-17 04:00:00,1.09016,1.09027,1.09012,1.09013,95,8,0,0.00016115205199111063,False,1.0899217682932643
2024-07-17 04:05:00,1.09012,1.09023,1.09009,1.09018,57,8,0,0.00015964119113460478,False,1.0899463617891438
2024-07-17 04:10:00,1.09018,1.09022,1.09006,1.09013,67,8,0,0.00015966682033927143,False,1.0899638511425587
2024-07-17 04:15:00,1.0901399999999999,1.09023,1.09008,1.0902,73,7,0,0.00015897633317218737,False,1.089986341509934
2024-07-17 04:20:00,1.09021,1.09023,1.09004,1.09005,69,7,0,0.00016119230937418358,False,1.0899924042232736
2024-07-17 04:25:00,1.09004,1.09016,1.09004,1.09016,67,7,0,0.00015825000156175048,False,1.0900083657258188
2024-07-17 04:30:00,1.09013,1.0904,1.09013,1.09037,93,7,0,0.00016623214430733918,True,1.0900428070852648
2024-07-17 04:35:00,1.09039,1.09046,1.09033,1.09039,90,6,0,0.0001636441339996695,False,1.0900758730771443
2024-07-17 04:40:00,1.09038,1.09063,1.09035,1.09055,105,6,0,0.00017195526728541153,False,1.0901210280221783
2024-07-17 04:45:00,1.09056,1.09057,1.09043,1.0905,112,7,0,0.0001696727481935985,False,1.0901571205914946
2024-07-17 04:50:00,1.0905,1.09055,1.09045,1.09045,96,7,0,0.0001646961233226264,False,1.0901850138684952
2024-07-17 04:55:00,1.09045,1.09049,1.09032,1.09038,86,7,0,0.00016507497165672478,False,1.0902035839762574
2024-07-17 05:00:00,1.09038,1.09038,1.09016,1.09024,115,8,0,0.00016899818796695064,False,1.0902070521689948
2024-07-17 05:05:00,1.09022,1.0903100000000001,1.09021,1.09023,81,8,0,0.00016406974596932638,False,1.0902092376767096
2024-07-17 05:10:00,1.09023,1.0903100000000001,1.09018,1.09018,65,7,0,0.00016163619268581633,False,1.0902064531360707
2024-07-17 05:15:00,1.09016,1.09019,1.09006,1.0901399999999999,104,8,0,0.00015937646463682684,False,1.0902001242659687
2024-07-17 05:20:00,1.09013,1.09013,1.08999,1.09004,73,8,0,0.0001587067171627587,False,1.0901848743358764
2024-07-17 05:25:00,1.09004,1.0902,1.09003,1.0902,63,6,0,0.00015951338022256192,False,1.0901863148753166
2024-07-17 05:30:00,1.0902,1.09033,1.09013,1.09033,94,6,0,0.00016240528163523452,False,1.0901999991729054
2024-07-17 05:35:00,1.09033,1.09048,1.09033,1.09037,110,6,0,0.00016151919008985152,False,1.0902161897278668
2024-07-17 05:40:00,1.09037,1.09038,1.0903,1.0903,116,6,0,0.00015569639079770912,False,1.0902241716585463
2024-07-17 05:45:00,1.0903,1.09039,1.09016,1.09039,84,7,0,0.0001610037914550122,False,1.0902399648339227
