time,open,high,low,close,atr_1.5,EMA20COLOR,aroon_strength
2024-07-17 09:05:00,18448.46,18499.09,18442.05,18498.48,True,Red,Forte Baixa
2024-07-17 09:10:00,18498.47,18517.44,18490.48,18515.47,False,White,Forte Baixa
2024-07-17 09:15:00,18513.95,18525.47,18506.99,18519.48,False,White,Forte Baixa
2024-07-17 09:20:00,18518.5,18527.46,18508.06,18517.48,False,White,Médio
2024-07-17 09:25:00,18516.97,18540.51,18516.97,18535.51,False,Green,Neutro
2024-07-17 09:30:00,18536.69,18536.69,18513.67,18520.69,False,White,Neutro
2024-07-17 09:35:00,18521.25,18538.71,18517.68,18523.7,False,Green,Neutro
2024-07-17 09:40:00,18524.69,18536.71,18518.7,18534.68,False,Green,Neutro
2024-07-17 09:45:00,18533.7,18535.71,18513.22,18516.69,False,White,Médio
2024-07-17 09:50:00,18516.22,18523.73,18508.28,18508.28,False,White,Médio
2024-07-17 09:55:00,18508.71,18508.71,18484.23,18497.72,False,Red,Médio
2024-07-17 10:00:00,18498.73,18503.73,18482.72,18503.73,False,Red,Médio
2024-07-17 10:05:00,18504.75,18504.75,18487.73,18488.74,False,Red,Neutro
2024-07-17 10:10:00,18489.25,18491.74,18461.24,18467.74,False,Red,Neutro
2024-07-17 10:15:00,18467.76,18479.37,18461.75,18465.76,False,Red,Neutro
2024-07-17 10:20:00,18464.75,18465.77,18453.57,18458.75,False,Red,Neutro
2024-07-17 10:25:00,18459.76,18480.78,18458.51,18470.73,False,Red,Forte Baixa
2024-07-17 10:30:00,18471.76,18475.76,18464.24,18467.78,False,Red,Forte Baixa
2024-07-17 10:35:00,18466.77,18474.77,18462.75,18465.78,False,Red,Médio
2024-07-17 10:40:00,18466.32,18470.78,18453.32,18456.79,False,Red,Forte Baixa
2024-07-17 10:45:00,18456.38,18487.81,18456.38,18486.8,True,White,Forte Baixa
2024-07-17 10:50:00,18485.3,18507.39,18479.31,18501.8,False,White,Forte Baixa
2024-07-17 10:55:00,18501.32,18501.35,18489.81,18498.81,False,White,Médio
2024-07-17 11:00:00,18499.31,18501.3,18487.81,18488.78,False,White,Médio
2024-07-17 11:05:00,18487.8,18487.8,18468.83,18471.84,False,Red,Médio
2024-07-17 11:10:00,18470.44,18479.79,18468.31,18470.8,False,Red,Neutro
2024-07-17 11:15:00,18470.35,18483.84,18470.35,18477.83,False,Red,Neutro
2024-07-17 11:20:00,18478.43,18491.44,18464.84,18467.82,False,White,Médio
2024-07-17 11:25:00,18468.82,18474.86,18454.39,18454.56,False,Red,Médio
2024-07-17 11:30:00,18453.86,18476.86,18444.83,18472.41,False,Red,Neutro
2024-07-17 11:35:00,18471.86,18475.88,18464.85,18464.85,False,Red,Neutro
2024-07-17 11:40:00,18464.86,18472.88,18461.47,18472.87,False,Red,Neutro
2024-07-17 11:45:00,18473.4,18485.48,18464.87,18470.85,False,White,Médio
2024-07-17 11:50:00,18470.47,18471.9,18455.46,18457.51,False,Red,Médio
2024-07-17 11:55:00,18456.85,18467.46,18454.45,18464.9,False,Red,Médio
2024-07-17 12:00:00,18462.88,18474.91,18462.88,18474.88,False,White,Médio
2024-07-17 12:05:00,18473.91,18489.9,18472.43,18482.87,False,White,Médio
2024-07-17 12:10:00,18481.37,18486.92,18477.89,18480.89,False,Green,Neutro
2024-07-17 12:15:00,18481.6,18485.93,18475.91,18482.48,False,White,Neutro
2024-07-17 12:20:00,18481.92,18483.93,18470.9,18470.92,False,White,Neutro
2024-07-17 12:25:00,18469.48,18481.95,18467.52,18479.92,False,White,Neutro
2024-07-17 12:30:00,18478.93,18478.93,18463.92,18472.94,False,White,Neutro
2024-07-17 12:35:00,18474.58,18474.58,18459.52,18470.94,False,Red,Médio
2024-07-17 12:40:00,18471.93,18477.97,18468.92,18468.92,False,White,Médio
2024-07-17 12:45:00,18468.93,18470.98,18457.49,18457.97,False,Red,Neutro
2024-07-17 12:50:00,18458.96,18458.96,18444.49,18446.97,False,Red,Neutro
2024-07-17 12:55:00,18446.49,18455.58,18445.97,18451.99,False,Red,Neutro
2024-07-17 13:00:00,18452.65,18457.98,18434.51,18436.98,False,Red,Neutro
2024-07-17 13:05:00,18435.55,18435.99,18410.0,18419.56,False,Red,Forte Baixa
2024-07-17 13:10:00,18418.99,18420.99,18388.57,18390.02,True,Red,Forte Baixa
2024-07-17 13:15:00,18391.0,18394.01,18356.0,18374.99,False,Red,Forte Baixa
2024-07-17 13:20:00,18373.98,18381.61,18362.55,18374.99,False,Red,Forte Baixa
2024-07-17 13:25:00,18375.77,18384.02,18369.62,18380.04,False,Red,Forte Baixa
2024-07-17 13:30:00,18378.56,18378.56,18348.61,18352.0,False,Red,Forte Baixa
2024-07-17 13:35:00,18351.55,18375.59,18350.03,18374.04,False,Red,Forte Baixa
2024-07-17 13:40:00,18373.61,18378.51,18359.04,18376.05,False,Red,Forte Baixa
2024-07-17 13:45:00,18376.65,18390.07,18365.54,18378.06,False,Red,Médio
2024-07-17 13:50:00,18376.52,18394.06,18375.02,18392.04,False,Red,Médio
2024-07-17 13:55:00,18391.64,18403.08,18389.05,18401.61,False,Red,Médio
2024-07-17 14:00:00,18401.06,18429.09,18398.06,18428.07,False,White,Médio
2024-07-17 14:05:00,18428.68,18429.09,18409.69,18422.1,False,White,Médio
2024-07-17 14:10:00,18422.63,18435.08,18422.63,18433.05,False,Green,Neutro
2024-07-17 14:15:00,18433.62,18442.1,18428.6,18436.1,False,Green,Neutro
2024-07-17 14:20:00,18435.72,18441.62,18429.85,18437.12,False,Green,Neutro
2024-07-17 14:25:00,18436.11,18444.11,18434.11,18442.08,False,Green,Neutro
2024-07-17 14:30:00,18441.1,18460.11,18436.08,18441.67,False,Green,Forte Alta
2024-07-17 14:35:00,18441.09,18443.72,18431.66,18439.13,False,Green,Forte Alta
2024-07-17 14:40:00,18437.76,18449.73,18436.63,18438.13,False,Green,Forte Alta
2024-07-17 14:45:00,18437.13,18444.14,18433.13,18436.14,False,Green,Médio
2024-07-17 14:50:00,18434.13,18444.85,18431.63,18434.14,False,Green,Médio
2024-07-17 14:55:00,18433.01,18439.15,18421.76,18423.14,False,White,Médio
2024-07-17 15:00:00,18424.14,18429.7,18416.79,18428.16,False,White,Médio
2024-07-17 15:05:00,18427.72,18429.72,18423.71,18427.14,False,White,Médio
2024-07-17 15:10:00,18427.76,18438.17,18425.17,18428.18,False,White,Neutro
2024-07-17 15:15:00,18428.17,18430.16,18417.14,18425.18,False,White,Neutro
2024-07-17 15:20:00,18425.19,18440.2,18423.16,18430.17,False,White,Médio
2024-07-17 15:25:00,18429.19,18434.21,18423.15,18431.21,False,White,Médio
2024-07-17 15:30:00,18431.16,18451.21,18431.16,18450.2,False,Green,Médio
2024-07-17 15:35:00,18451.2,18473.83,18448.2,18466.2,False,Green,Neutro
2024-07-17 15:40:00,18467.2,18477.77,18467.18,18474.21,False,Green,Neutro
2024-07-17 15:45:00,18475.2,18492.76,18475.2,18490.19,False,Green,Neutro
2024-07-17 15:50:00,18489.21,18510.24,18489.21,18503.24,False,Green,Neutro
2024-07-17 15:55:00,18502.79,18508.8,18490.22,18490.22,False,Green,Neutro
2024-07-17 16:00:00,18492.25,18494.24,18470.8,18480.25,False,Green,Forte Alta
2024-07-17 16:05:00,18481.25,18481.25,18457.23,18461.26,False,Green,Médio
2024-07-17 16:10:00,18460.78,18493.27,18456.23,18489.27,True,White,Médio
2024-07-17 16:15:00,18488.25,18500.85,18480.25,18497.27,False,Green,Médio
2024-07-17 16:20:00,18497.77,18498.27,18481.25,18488.25,False,Green,Médio
2024-07-17 16:25:00,18487.28,18506.89,18485.28,18492.87,False,Green,Médio
2024-07-17 16:30:00,18493.28,18507.29,18482.89,18501.84,False,Green,Neutro
2024-07-17 16:35:00,18501.29,18504.29,18474.27,18475.29,False,Green,Neutro
2024-07-17 16:40:00,18474.89,18490.27,18471.3,18489.32,False,White,Neutro
